URL/URI	LC #	LC NAME/TITLE or DNB AUTHOR NAME	OLD AUTHOR NAME	LS AUTHOR NAME	PHI AUTHOR NAME	OLD AUTHOR NAME ABBREVIATION	LS AUTHOR NAME ABBREVIATION	A&G AUTHOR NAME ABBREVIATION	WORK TITLE	OLD ABBREVIATED TITLE	LS ABBREVIATED TITLE	A&G ABBREVIATED TITLE	OLD STANDARD EDITION	WE OWN?	TLL Standard Edition	WE OWN?	LS STANDARD EDITION	WE OWN?	PHI#	STOA#	PERSEUS HAS THIS WORK	Other identifier	NOTE	URL
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Moribus Brachmanorum	none	Ambros. de Morib.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa037	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Nabuthe Jezraelita	none	Ambros. de Nab.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa038	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Noë et Arca	none	Ambros. de Noe et Arca / Ambros. Noe.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa039	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Obitu Theodosii Oratio   	none	none	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa040	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Obitu Valentiniani Consolatio   	none	Ambros. Ob. Valent. / Ambros. Obit. Valent.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa041	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Paradiso	none	Ambros. de. Parad. / Ambros. Parad.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa042	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Sacramentis	none	Ambros. Sacram.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa043	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Tobias	none	Ambros. de Tob. / Ambros. Tob. / Ambros. in Tob.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa044	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Trinitate	none	Ambros. de Trin.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa045	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Virginitate	none	Ambros. Virg.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa046	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	De Vocatione gentium libri duo.	none	Ambros. de Vocat.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa047	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Enarrationes in XII Paslmos	none	Ambros. in Psa. / Ambros. Enar. in Psa. / Ambros. Enarr. / Ambros. Enarrat. / Ambros. Psa.	none	none	n.a.	Ihm?; Schenkl; Migne 16 & 17		Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa048	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Exorcismus	none	none	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa049	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Explanatio Symboli at Initiandos	none	none	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa050	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Expositio Evangelii Secundum Lucam, Libri X	none	Ambros. in. Luc. / Ambros. Luc.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa051	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Expositio in Psalmum CXVIIII	none	Ambros. Expos. Psa. / Ambros. in Psa.	none	none	n.a.	Ihm?; Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa052	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Expositio in septem visiones libri Apocalypsis	none	none	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa053	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Hexaëmeron	none	Ambros. Hexaëm / Ambros. Hex.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa054	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	In Epistolam Beati Pauli (Ad Romanos--Ad Corinthios Primam--Ad Corinthios Secundam-- Ad Galatas--Ad Ephesios--Ad Philippenses -- Ad Colossenses--Ad Thessalonices--Ad Timotheum --Ad Titum -- Ad Philemonem)	none	Ambros.  In Ephes. / Ambros. Cor. / Ambros. in Ep ad Cor. /Ambros. in 2 Tim.	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa055	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Liber de vitiorum virtutum conflictu	none	none	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa056	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Philosophorum breves Epistolae	none	none	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa057	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n79-29712.html	n79-29712	Ambrose, Saint, Bishop of Milan, d. 397	none	Ambrosius	none	none	Ambros.	none	Precationes duae ante Missam.	none	none	none	none	n.a.	Schenkl; Migne 16 & 17	no	Migne (Patrologia Latina)	no-need to obtain	none	stoa0022-stoa058	no		Created a STOA identifer for this work	
http://errol.oclc.org/laf/n80-65875.html	n80-65875	Ammianus Marcellinus	none	Ammianus Marcellinus	none	none	Amm.	none	Rerum Gestarum (Res Gestae A fine Corneli Tacti)	none	none	none	none	n.a.	Gardthausen 1874	yes	Bip., Eyssen.	no-need to obtain	none	stoa0023-stoa001	yes			
http://errol.oclc.org/laf/n81-84530.html	n81-84530	Ampelius, Lucius	L. Ampelius	L. Ampelius	L. Ampelius	AMP.	Ampel.	none	Liber Memorialis	AMP. 50. 2 	Lib. Mem.	none	Assmann T 1935 	no-not in public domain	Wolfflin 1854	yes-digitized later edition	Beck? Or Wolfflin?	no-need to obtain	1206.1	stoa0024-stoa001	yes			
http://id.loc.gov/authorities/names/n88106327	n88-106327	Anthimus	none	none	none	none	none	none	De observatione ciborum epistula ad Theudericum	none	none	none	none	n.a.	Rose 1877	yes	none	n.a.	none	stoa0028b-stoa001	yes			
http://errol.oclc.org/laf/n80-49661.html	n80-49661	Andronicus, Livius.	L. Liuius Andronicus 	Livius Andronicus	L. Livius Andronicus	ANDR.	Liv. Andron.	none	Tragoediae	ANDR. trag. 41	none	none	Ribbeck T 1897 (Scaenicae Romanorum poesis fragmenta, Vol I)	yes	sams as OLD	yes	Rib.	yes-we have scanned	94.2	stoa0178-stoa004	yes (fragments)			
http://errol.oclc.org/laf/n80-49661.html	n80-49661	Andronicus, Livius.	L. Liuius Andronicus 	Livius Andronicus	L. Livius Andronicus	ANDR.	Liv. Andron.	none	Odyssia	ANDR. poet. 45 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	Rib.	yes-we have scanned	94.1	stoa0178-stoa003	yes (fragments)			
http://errol.oclc.org/laf/n80-49661.html	n80-49661	Andronicus, Livius.	L. Liuius Andronicus 	Livius Andronicus	L. Livius Andronicus	ANDR.	Liv. Andron.	none	Palliatae	ANDR. com. 8 	none	none	Ribbeck T 1898  (Scaenicae Romanorum poesis fragmenta, Vol II)	yes	same as OLD	yes	Rib.	yes-we have scanned	94.3	stoa0178-stoa001	yes			
http://errol.oclc.org/laf/nr95-20711.html	nr95-20711	Annianus	Annianus 	none	Annianus 	ANNIAN.	none	none	Carmina	ANNIAN. poet. 3. 4 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	none	n.a.	1209.1	none	yes			
http://id.loc.gov/authorities/names/nr95022475	nr 95022475	Annius Luscus, T., fl. 156-133 B.C.	T. Annius Luscus 	none	T. Annius Luscus	ANNIUS 	none	none	Oratio	ANNIUS orat. 5 	none	none	Malcovati Turin 1930 (Oratorum Romanorum Fragmenta)	no-not in public domain	Meyer 1842	yes	none	n.a.	2.1	none	yes			
http://errol.oclc.org/laf/n84-93130.html	n84-93130	Anthologia Latina	Anthologia Latina	Anthologia Latina	none	Anth.	Anthol. Lat.	none	Anthologia Latina	none	Anthol. Lat. / Anth. Lat.	none	Riese T 1894 (Anthologia Latina)	no-need to obtain	Riese T 1894 (Anthologia Latina)	no-need to obtain	Burm.	no-need to obtain	none	stoa0299-stoa001	yes			
http://errol.oclc.org/laf/n79-148931.html	n 79148931	Antoninus Pius, Emperor of Rome, 86-161	Antoninus Pius 	none	none	ANT.	none	none	Epistulae?	ANT. Fro. 1. p. 126 (163N) 	none	none	Haines L 1919-20 	no-need to obtain	Meyer 1842	yes	none	n.a.	1248.6	none	yes			
http://errol.oclc.org/laf/n50-51933.html	n50-51933	Antonius, Marcus, 83?-30 B.C.	M. Antonius	none	M. Antonius	ANT.	none	none	Epistulae?	ANT. Att. 10. 8a. 2 	none	none	Purser OCT 1903	yes			none	n.a.	474.57	stoa0087-stoa024	uncertain			
http://errol.oclc.org/laf/n50-51933.html	n50-51933	Antonius, Marcus, 83?-30 B.C.	M. Antonius	none	M. Antonius	ANT.	none	none	Oratio	ANT. orat. 13 	none	none	Malcovati Turin 1930 (Oratorum Romanorum Fragmenta)	no-not in public domain	Meyer 1842	yes	none	n.a.	302.1	none	uncertain			
http://errol.oclc.org/laf/n84-238685.html	n84-238685	Apicius	none	Apicius Caelius	Caelius Apicius	none	Apic.	none	De Re Coquinaria	none	none	none	none	n.a.	Schuch 1874	yes	Lister?; Schuch?	no-need to obtain	2003.1	stoa0029-stoa001	yes			
http://viaf.org/viaf/10651979	none	Appius Claudius, Pulcher, 1. Jh. v. Chr.	Appius Claudius Pulcher 	none	none	AP. CLAUD. PULCH.	none	none	Grammatica?	AP. CLAUD. PULCH. gram. 3 	none	none	Funaioli T 1907 (Grammaticae Romanae Fragmenta)	yes-Google has scanned			none	n.a.	none	stoa0029a-stoa001	yes		Created a STOA identifier for this author/work	
http://errol.oclc.org/laf/nr95-20971.html	nr95-20971	Claudius Caecus, App. (Appius)	Appius Claudius Caecus 	none	App. Claudius Caecus	APP.	none	none	Sententiae/Sententiarum fragmenta	APP. poet. 2. 2 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	Meyer 1842	yes	none	n.a.	4.1	stoa0091-stoa001	yes			
http://errol.oclc.org/laf/nr95-31032.html	nr95-31032	Aprissius	? Aprissius 	none	Aprissius (?)	APRIS.	none	none	Fragmentum 	APRIS. com. 10 	none	none	Ribbeck T 1898  (Scaenicae Romanorum poesis fragmenta, Vol II)	yes	same as OLD	yes	none	n.a.	410.1	none	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	Anechomenos	none	App. Anech.	none	none	n.a.			Hildebrand	no-need to obtain	1212.5	none	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	Apologia / De Magia	APUL. Apol. 103 	App. Apol./ App. Mag.	none	Helm T 1912	yes	Krüger 1864	yes	Elm; Hildebrand; Oud. ,Societas Bipontina	no-need to obtain	1212.1	stoa0030-stoa001	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	Asclepius / Trismegistus	none	App. Asclep. / App. Trism.	none	none	n.a.	Goldbacher 1876	no-need to obtain	Elm; Hildebrand; Oud. ,Societas Bipontina	no-need to obtain	1212.7?	stoa0030-stoa006?	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	de Deo Socratis	APUL. Soc. 24	App.  de Deo Socr. / Deo. Soc.	none	Thomas T 1921	no-not in public domain	Goldbacher 1876	no-need to obtain	Elm; Hildebrand	no-need to obtain	1212.4	stoa0030-stoa002	yes (but only in English)			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	de Mundo 	APUL. Mun. 38	App. Mund. / App. De Mundo	none	Thomas T 1921 	no-need to obtain	Goldbacher 1876	no-need to obtain	Elm; Hildebrand; Oud. ,Societas Bipontina	no-need to obtain	1212.8	stoa0030-stoa004	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	de Platone/de dogmate Platonis / De Platone et Eius Dogmate	APUL. Pl. 2. 28	App. Dogm. Plat.	none	Thomas T 1921	no-need to obtain	Goldbacher 1876	no-need to obtain	Elm; Hildebrand; Oud. ,Societas Bipontina	no-need to obtain	1212.9	stoa0030-stoa003	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	Florida 	APUL.  Fl. 23	App. Flor.	none	Helm T 1921 	yes	Krüger 1865	no	Elm; Hildebrand; Oud. ,Societas Bipontina	no-need to obtain	1212.3	stoa0030-stoa005	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	Metamorphoses	APUL. Met. II. 30 	App. Met., App. M.	Ap. Met.	Helm T 1931 	no-not in public domain	Van der Vliet (1897)	yes	Elm; Hildebrand; Oud. ,Societas Bipontina	no-need to obtain	1212.2	stoa0030-stoa007	yes			
http://errol.oclc.org/laf/n80-126286.html	n80-126286	Apuleius	Apuleius	Lucius Appuleius	Apuleius Madaurensis	APUL.	App.	Ap.	Poeta/Carmina	APUL. poet. 7	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	same as OLD	yes	none	no-need to obtain	1212.6	stoa0030-stoa006?	yes			
http://errol.oclc.org/laf/n88-669281.html	n88-669281	Apuleius, Barbarus	none	Lucius Appuleius	none	none	App.	Ap.	Herbarium	none	App. Herb.	none	none	n.a.	Kobert 	yes	Hildebrand	no-need to obtain	none	stoa0030a-stoa001	no		Created a STOA identifier for this author/work	
http://errol.oclc.org/laf/nr96-29288.html	nr96-29288	Aquila Romanus	none	Aquila Romanus?	none	none	Aquil. Rom.	none	De figuris sententiarum et Elocutionis	none	Aquil. Ruf. De Fig. / Aquila Fig. Sentent	none	none	n.a.			Ruhnk-Frotsch. 1831, Capper./Capperon.	no-need to obtain	none	stoa0030b-stoa001	yes		Created a STOA identifier for this author/work	
http://id.loc.gov/authorities/names/n84076774	n84-076774	Arator, Subdiaconus, fl. 513-544	none	none	none	none	none	none	De Actibus Apostolorum	none	none	none	none	n.a.	Migne (Volume 68)	no-need to obtain	none	no-need to obtain	none	stoa0031a-stoa001	no		Created a STOA identifier for this author/work	
http://id.loc.gov/authorities/names/n84076774	n84-076774	Arator, Subdiaconus, fl. 513-544	none	none	none	none	none	none	Epistola Aratoris Ad Florianum.	none	none	none	none	n.a.	Migne (Volume 68)	no-need to obtain	none	no-need to obtain	none	stoa0031a-stoa002	no		Created a STOA identifier for this author/work	
http://id.loc.gov/authorities/names/n84076774	n84-076774	Arator, Subdiaconus, fl. 513-544	none	none	none	none	none	none	Epistola Ad Parthenium.	none	none	none	none	n.a.	Migne (Volume 68)	no-need to obtain	none	no-need to obtain	none	stoa0031a-stoa003	no		Created a STOA identifier for this author/work	
http://id.loc.gov/authorities/names/n84076774	n84-076774	Arator, Subdiaconus, fl. 513-544	none	none	none	none	none	none	Epistola Ejusdem Ad Vigilium.	none	none	none	none	n.a.	Migne (Volume 68)	no-need to obtain	none	no-need to obtain	none	stoa0031a-stoa004	no		Created a STOA identifier for this author/work	
http://errol.oclc.org/laf/nr95-22099.html	nr95-22099	Arbonius Silo	Arb(r)onius Silo 	none	Arbonius Silo	ARB.	none	none	Carmen\Carminum Fragmentum	ARB. poet. 2 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	same as OLD	yes	none	n.a.	703.1	stoa0032-stoa001	no			
http://errol.oclc.org/laf/n79-63599.html	n79-63599	Arnobius, of Sicca	none	Arnobius Afer	none	none	Arn.	none	Adversus Nationes \ Disputationum Adversus Gentes	none	Arn. Adv. Gent. / Arn. Adv. G. /Arn. c. Gent.	none	none	n.a.	Reifferscheid 1875	no-need to obtain	Orelli, Oehler	no-need to obtain	none	stoa0034-stoa001	yes			
http://viaf.org/viaf/97631235	97631235	Arnobius, Iunior	none	none	none	none	none	none	Annotationes in Quaedam Evangeliorum Loca	none	none	none	none	n.a.	Migne 53	no-need to obtain	none	no-need to obtain	none	stoa0034a-stoa001	no		Created a STOA identifier for this author/work	
http://viaf.org/viaf/97631235	97631235	Arnobius, Iunior	none	none	none	none	none	none	Arnobii Catholici et Serapionis Conflictus de Deo Trino et Uno	none	none	none	none	n.a.	Migne 53	no-need to obtain	none	n.a	none	stoa0034a-stoa002	no		Created a STOA identifier for this author/work	
http://viaf.org/viaf/97631235	97631235	Arnobius, Iunior	none	none	none	none	none	none	Commentarii in Psalmos	none	Arn. in Psa.	none	none	n.a.	Migne 53	no-need to obtain	unknown	n.a	none	stoa0034a-stoa003	no		Created a STOA identifier for this author/work	
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Amphitruo	Arg. Pl. Am.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.1	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Asinaria	Arg. Pl. As.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.2	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Aulularia	Arg. Pl. Aul.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.3	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Captivi	Arg. Pl. Capt.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.4	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Casina	Arg. Pl. Cas.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.5	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Cistellaria	Arg. Pl. Cis.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.6	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Curculio	Arg. Pl. Cur.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.7	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Epidicus	Arg. Pl. Epid.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.8	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Menaechmi	Arg. Pl. Men.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.9	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Mercator	Arg. Pl. Mer.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.10	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Miles Gloriosus	Arg. Pl. Mil.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.11	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Mostellaria	Arg. Pl. Mos.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.12	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Persa	Arg. Pl. Per.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.13	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Poenulus	Arg. Pl. Poen.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.14	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Pseudolus	Arg. Pl. Ps.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.15	none	yes			
none	none	Anonymous	none	none	Didascaliae et Argumenta in Plautum	none	none	none	Argumenta Plautus Rudens	Arg. Pl. Rud.	none	none	Lindsay OCT 1903 	yes (slightly later printing)			none	n.a.	1234.16	none	yes			
